shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
2110003,45.428586,-73.828568,300005
2110003,45.428669,-73.827394,300006
2110003,45.428690,-73.827104,310002
2110003,45.428836,-73.826374,310003
2110003,45.428946,-73.825780,310004
2110003,45.428945,-73.825780,320001
2110003,45.428964,-73.825683,320002
2110003,45.429220,-73.824597,320003
2110003,45.429229,-73.824579,320004
2110003,45.429250,-73.824584,320005
2110003,45.430698,-73.825198,320006
2110003,45.430943,-73.824050,320007
2110003,45.430975,-73.823896,330002
2110003,45.430984,-73.823874,330003
2110003,45.431000,-73.823874,330004
2110003,45.431791,-73.824223,330005
2110003,45.433821,-73.825078,330006
2110003,45.434615,-73.825409,330007
2110003,45.434693,-73.825441,340002
2110003,45.435070,-73.825610,340003
2110003,45.435475,-73.825777,340004
2110003,45.436131,-73.826050,340005
2110003,45.436814,-73.826348,340006
2110003,45.437307,-73.826554,340007
2110003,45.437354,-73.826570,340008
2110003,45.438089,-73.826814,350002
2110003,45.439005,-73.827075,350003
2110003,45.439396,-73.827139,350004
2110003,45.439396,-73.827140,360001
2110003,45.439470,-73.827152,360002
2110003,45.439608,-73.826750,360003
2110003,45.439743,-73.826292,360004
2110003,45.440863,-73.821519,360005
2110003,45.441020,-73.820864,360006
2110003,45.441091,-73.820717,360007
2110003,45.441109,-73.820663,360008
2110003,45.441237,-73.819986,360009
2110003,45.441364,-73.819336,360010
2110003,45.441428,-73.818979,360011
2110003,45.441444,-73.818870,360012
2110003,45.441465,-73.818539,360013
2110003,45.441511,-73.818081,360014
2110003,45.441494,-73.817633,360015
2110003,45.441451,-73.817445,360016
2110003,45.441407,-73.817270,360017
2110003,45.441285,-73.817046,360018
2110003,45.441024,-73.816593,360019
2110003,45.440960,-73.816370,360020
2110003,45.440959,-73.816363,360021
2110003,45.440958,-73.816354,360022
2110003,45.440958,-73.816146,360023
2110003,45.441152,-73.814975,360024
2110003,45.441206,-73.814648,370002
2110003,45.441216,-73.814626,370003
2110003,45.441233,-73.814618,370004
2110003,45.441333,-73.814619,370005
2110003,45.441439,-73.814644,370006
2110003,45.441573,-73.814608,370007
2110003,45.441689,-73.814621,370008
2110003,45.441809,-73.814598,370009
2110003,45.441904,-73.814548,370010
2110003,45.441998,-73.814465,370011
2110003,45.442066,-73.814345,370012
2110003,45.442154,-73.814170,370013
2110003,45.442326,-73.813624,370014
2110003,45.442444,-73.813268,370015
2110003,45.442618,-73.812641,370016
2110003,45.442696,-73.812454,370017
2110003,45.442715,-73.812386,370018
2110003,45.442888,-73.811620,370019
2110003,45.443008,-73.811159,370020
2110003,45.443171,-73.810558,370021
2110003,45.443363,-73.809919,370022
2110003,45.443599,-73.809190,370023
2110003,45.443808,-73.808601,370024
2110003,45.444080,-73.807898,370025
2110003,45.444398,-73.807144,370026
2110003,45.445141,-73.805358,370027
2110003,45.445557,-73.804351,370028
2110003,45.445598,-73.804232,370029
2110003,45.445672,-73.803857,370030
2110003,45.445999,-73.802974,370031
2110003,45.446276,-73.802334,370032
2110003,45.446352,-73.802156,380002
2110003,45.446743,-73.801237,380003
2110003,45.446984,-73.800830,380004
2110003,45.447051,-73.800680,380005
2110003,45.447240,-73.800171,380006
2110003,45.447467,-73.799508,380007
2110003,45.447602,-73.799050,380008
2110003,45.447829,-73.798273,380009
2110003,45.448047,-73.797420,380010
2110003,45.448201,-73.796744,380011
2110003,45.448392,-73.795865,380012
2110003,45.448575,-73.794806,380013
2110003,45.448629,-73.794502,380014
2110003,45.448684,-73.794032,380015
2110003,45.448777,-73.793034,380016
2110003,45.448869,-73.792356,380017
2110003,45.449044,-73.790545,380018
2110003,45.449147,-73.789166,380019
2110003,45.449193,-73.788502,380020
2110003,45.449232,-73.787609,380021
2110003,45.449261,-73.786727,380022
2110003,45.449264,-73.785491,380023
2110003,45.449185,-73.781080,380024
2110003,45.449073,-73.775250,380025
2110003,45.449025,-73.772552,380026
2110003,45.448961,-73.769330,380027
2110003,45.448953,-73.769272,380028
2110003,45.448909,-73.769106,380029
2110003,45.448838,-73.768042,380030
2110003,45.448805,-73.767772,380031
2110003,45.448767,-73.765737,380032
2110003,45.448742,-73.764829,380033
2110003,45.448727,-73.763665,380034
2110003,45.448718,-73.763473,380035
2110003,45.448714,-73.763300,380036
2110003,45.448686,-73.761964,390002
2110003,45.448670,-73.761145,390003
2110003,45.448582,-73.756376,390004
2110003,45.448548,-73.754762,390005
2110003,45.448533,-73.753987,400002
2110003,45.448472,-73.753195,400003
2110003,45.448377,-73.752011,400004
2110003,45.447042,-73.751675,400005
2110003,45.446974,-73.751621,400006
2110003,45.446917,-73.751538,400007
2110003,45.446879,-73.751429,400008
2110003,45.446784,-73.750560,400009
2110003,45.446774,-73.750470,410002
2110003,45.446084,-73.750266,410003
2110003,45.445420,-73.750071,410004
2110003,45.444683,-73.749863,410005
2110003,45.444674,-73.749857,410006
2110003,45.444669,-73.749847,410007
2110003,45.444632,-73.749693,410008
2110003,45.444356,-73.748161,410009
2110003,45.444330,-73.748016,420002
2110003,45.444039,-73.746389,420003
2110003,45.444019,-73.746276,430002
2110003,45.443796,-73.745292,430003
2110003,45.443564,-73.744320,430004
2110003,45.443448,-73.743776,430005
2110003,45.443518,-73.743166,430006
2110003,45.443788,-73.740819,440002
2110003,45.443797,-73.740680,440003
2110003,45.443804,-73.740661,440004
2110003,45.443818,-73.740657,440005
2110003,45.444654,-73.740878,440006
2110003,45.445273,-73.741021,440007
2110003,45.445273,-73.741022,450001
2110003,45.445382,-73.741047,450002
2110003,45.445923,-73.741163,450003
2110003,45.446105,-73.741191,450004
2110003,45.446262,-73.741167,450005
2110003,45.446479,-73.741033,450006
2110003,45.446675,-73.740731,450007
2110003,45.446933,-73.740408,450008
2110003,45.447048,-73.740340,450009
2110003,45.447180,-73.740326,450010
2110003,45.447293,-73.740341,450011
2110003,45.447394,-73.740379,450012
2110003,45.447401,-73.740382,450013
2110003,45.447403,-73.740385,450014
2110003,45.447467,-73.740450,450015
2110003,45.447559,-73.740569,450016
2110003,45.447652,-73.740741,450017
2110003,45.447717,-73.740913,450018
2110003,45.447763,-73.741084,450019
2110003,45.447799,-73.741282,450020
2110003,45.447798,-73.741661,450021
2110003,45.447780,-73.741832,450022
2110003,45.447733,-73.742080,450023
2110003,45.447686,-73.742210,450024
2110003,45.447623,-73.742440,450025
2110003,45.447525,-73.742716,450026
2110003,45.447508,-73.742841,450027
2110003,45.447481,-73.743004,450028
2110003,45.447471,-73.743179,450029
2110003,45.447471,-73.743342,450030
2110003,45.447488,-73.743541,450031
2110003,45.447515,-73.743694,450032
2110003,45.447757,-73.743897,450033
2110003,45.448057,-73.744023,450034
2110003,45.448251,-73.744025,450035
2110003,45.448275,-73.744019,450036
2110003,45.448582,-73.743940,460002
2110003,45.448623,-73.743803,460003
2110003,45.448615,-73.743285,460004
2110003,45.448589,-73.742526,460005
2110003,45.448555,-73.742441,460006
2110003,45.448525,-73.742376,460007
2110003,45.448320,-73.742362,460008
2110003,45.447970,-73.742386,460009
2110003,45.447706,-73.742431,460010
2110003,45.447618,-73.742451,460011
2110003,45.447454,-73.742683,460012
2110003,45.447351,-73.742788,460013
2110003,45.447268,-73.742854,460014
2110003,45.447199,-73.742893,460015
2110003,45.447102,-73.742907,460016
2110003,45.447007,-73.742881,460017
2110003,45.446922,-73.742841,460018
2110003,45.446838,-73.742786,460019
2110003,45.446760,-73.742702,460020
2110003,45.446595,-73.742361,460021
2110003,45.446476,-73.741890,460022
2110003,45.446467,-73.741691,460023
2110003,45.446468,-73.741535,460024
2110003,45.446486,-73.741340,460025
2110003,45.446514,-73.741166,460026
2110003,45.446570,-73.741022,460027
2110003,45.446670,-73.740739,460028
2110003,45.446753,-73.740545,460029
2110003,45.446849,-73.740372,460030
2110003,45.446875,-73.740214,460031
2110003,45.446877,-73.740207,460032
2110003,45.446880,-73.740200,460033
2110003,45.446970,-73.740021,460034
2110003,45.447212,-73.739327,460035
2110003,45.447411,-73.738674,460036
2110003,45.447511,-73.738395,460037
2110003,45.448155,-73.736247,460038
2110003,45.448255,-73.736030,460039
2110003,45.448281,-73.735955,460040
2110003,45.448344,-73.735690,460041
2110003,45.448397,-73.735372,460042
2110003,45.448507,-73.734659,460043
2110003,45.448534,-73.734293,460044
2110003,45.448553,-73.733886,460045
2110003,45.448563,-73.733544,460046
2110003,45.448546,-73.732867,460047
2110003,45.448480,-73.729888,460048
2110003,45.448457,-73.728175,460049
2110003,45.448416,-73.726014,460050
2110003,45.448366,-73.723905,460051
2110003,45.448260,-73.718586,460052
2110003,45.448178,-73.714060,460053
2110003,45.447889,-73.700086,460054
2110003,45.447784,-73.692748,460055
2110003,45.447767,-73.692110,460056
2110003,45.447741,-73.691509,460057
2110003,45.447715,-73.690960,460058
2110003,45.447637,-73.689542,460059
2110003,45.447496,-73.687675,460060
2110003,45.447435,-73.686549,460061
2110003,45.447383,-73.685397,460062
2110003,45.447279,-73.682546,460063
2110003,45.447229,-73.679885,460064
2110003,45.447154,-73.676037,460065
2110003,45.447105,-73.672994,460066
2110003,45.447088,-73.672433,460067
2110003,45.447070,-73.672116,460068
2110003,45.447044,-73.671785,460069
2110003,45.446999,-73.671405,460070
2110003,45.446929,-73.670998,460071
2110003,45.446849,-73.670590,460072
2110003,45.446760,-73.670223,460073
2110003,45.446599,-73.669610,460074
2110003,45.446431,-73.669077,460075
2110003,45.446037,-73.668068,460076
2110003,45.445400,-73.666519,460077
2110003,45.444808,-73.665045,460078
2110003,45.444278,-73.663430,460079
2110003,45.442826,-73.658847,460080
2110003,45.442691,-73.658269,460081
2110003,45.442584,-73.657797,460082
2110003,45.442485,-73.657399,460083
2110003,45.442342,-73.656706,460084
2110003,45.442261,-73.656217,460085
2110003,45.442199,-73.655715,460086
2110003,45.442128,-73.654627,460087
2110003,45.442005,-73.652875,460088
2110003,45.441951,-73.652210,460089
2110003,45.441916,-73.651698,460090
2110003,45.441899,-73.651209,460091
2110003,45.441909,-73.650591,460092
2110003,45.441945,-73.650178,460093
2110003,45.441982,-73.649843,460094
2110003,45.442055,-73.649392,460095
2110003,45.442146,-73.648992,460096
2110003,45.442337,-73.648363,460097
2110003,45.442538,-73.647808,460098
2110003,45.442909,-73.647051,460099
2110003,45.443117,-73.646668,460100
2110003,45.443432,-73.646018,460101
2110003,45.443783,-73.645279,460102
2110003,45.444017,-73.644730,460103
2110003,45.445065,-73.642494,460104
2110003,45.445163,-73.642378,460105
2110003,45.445406,-73.641995,460106
2110003,45.446128,-73.640808,460107
2110003,45.446380,-73.640489,460108
2110003,45.446911,-73.639520,460109
2110003,45.450140,-73.633699,460110
2110003,45.450591,-73.632881,460111
2110003,45.450897,-73.632358,460112
2110003,45.451015,-73.632178,460113
2110003,45.451971,-73.630761,460114
2110003,45.452277,-73.630314,460115
2110003,45.453918,-73.627889,460116
2110003,45.454648,-73.626817,460117
2110003,45.454882,-73.626485,460118
2110003,45.457721,-73.622374,460119
2110003,45.458333,-73.621405,460120
2110003,45.458793,-73.620638,460121
2110003,45.459351,-73.619669,460122
2110003,45.459856,-73.618622,460123
2110003,45.460423,-73.617461,460124
2110003,45.460937,-73.616171,460125
2110003,45.462650,-73.611995,460126
2110003,45.462876,-73.611253,460127
2110003,45.464076,-73.608072,460128
2110003,45.464293,-73.607429,460129
2110003,45.464350,-73.607199,460130
2110003,45.465081,-73.605526,460131
2110003,45.465541,-73.604453,460132
2110003,45.465802,-73.603827,460133
2110003,45.466074,-73.603199,460134
2110003,45.466697,-73.601956,460135
2110003,45.467186,-73.601148,460136
2110003,45.467683,-73.600431,460137
2110003,45.468190,-73.599790,460138
2110003,45.468850,-73.599098,460139
2110003,45.469553,-73.598446,460140
2110003,45.470114,-73.597971,460141
2110003,45.470683,-73.597613,460142
2110003,45.471216,-73.597280,460143
2110003,45.471442,-73.597178,460144
2110003,45.471722,-73.597025,460145
2110003,45.471912,-73.596947,460146
2110003,45.472299,-73.596781,460147
2110003,45.472730,-73.596592,460148
2110003,45.473504,-73.596196,460149
2110003,45.473792,-73.596056,460150
2110003,45.474234,-73.595865,460151
2110003,45.475107,-73.595445,460152
2110003,45.475557,-73.595239,460153
2110003,45.475935,-73.595075,460154
2110003,45.476509,-73.594795,460155
2110003,45.476796,-73.594630,460156
2110003,45.477299,-73.594274,460157
2110003,45.477463,-73.594233,460158
2110003,45.477919,-73.594054,460159
2110003,45.478339,-73.593636,460160
2110003,45.478825,-73.593087,460161
2110003,45.479211,-73.592553,460162
2110003,45.479625,-73.591901,460163
2110003,45.480372,-73.590714,460164
2110003,45.480461,-73.590549,460165
2110003,45.480550,-73.590359,460166
2110003,45.480623,-73.590170,460167
2110003,45.480731,-73.589863,460168
2110003,45.480812,-73.589656,460169
2110003,45.480903,-73.589476,460170
2110003,45.481003,-73.589283,460171
2110003,45.482418,-73.587021,460172
2110003,45.482488,-73.586883,460173
2110003,45.482560,-73.586705,460174
2110003,45.482594,-73.586558,460175
2110003,45.482603,-73.586470,460176
2110003,45.482621,-73.586366,460177
2110003,45.482622,-73.586170,460178
2110003,45.482613,-73.586069,460179
2110003,45.482586,-73.585917,460180
2110003,45.482578,-73.585894,460181
2110003,45.482569,-73.585830,460182
2110003,45.482543,-73.585744,460183
2110003,45.482498,-73.585643,460184
2110003,45.482454,-73.585529,460185
2110003,45.482220,-73.585145,460186
2110003,45.482165,-73.584990,460187
2110003,45.481205,-73.582982,460188
2110003,45.481195,-73.582952,460189
2110003,45.481204,-73.582936,460190
2110003,45.481735,-73.582412,460191
2110003,45.482293,-73.581890,460192
2110003,45.482685,-73.581421,460193
2110003,45.483109,-73.580642,460194
2110003,45.483316,-73.580336,460195
2110003,45.483558,-73.579915,460196
2110003,45.483725,-73.579634,460197
2110003,45.482994,-73.579180,460198
2110003,45.482625,-73.578975,460199
2110003,45.482400,-73.578827,460200
2110003,45.481678,-73.580049,460201
2110003,45.481985,-73.580468,460202
2120001,45.412515,-73.949742,10001
2120001,45.412568,-73.949927,10002
2120001,45.412567,-73.949946,10003
2120001,45.412558,-73.949960,10004
2120001,45.412089,-73.950212,10005
2120001,45.411842,-73.950352,10006
2120001,45.411712,-73.950377,10007
2120001,45.411518,-73.950323,10008
2120001,45.411458,-73.950280,10009
2120001,45.411421,-73.950350,10010
2120001,45.411387,-73.950481,10011
2120001,45.411378,-73.950558,10012
2120001,45.411374,-73.950569,10013
2120001,45.411366,-73.950577,10014
2120001,45.411268,-73.950627,10015
2120001,45.411153,-73.950714,10016
2120001,45.411062,-73.950792,10017
2120001,45.410977,-73.950843,10018
2120001,45.410883,-73.950855,10019
2120001,45.410782,-73.950855,10020
2120001,45.410618,-73.950828,10021
2120001,45.410520,-73.950801,10022
2120001,45.410451,-73.950801,10023
2120001,45.410440,-73.950794,10024
2120001,45.410433,-73.950778,10025
2120001,45.410425,-73.950647,10026
2120001,45.410509,-73.949815,10027
2120001,45.410583,-73.949301,10028
2120001,45.410602,-73.949235,10029
2120001,45.410610,-73.949223,10030
2120001,45.410619,-73.949218,10031
2120001,45.410666,-73.949220,10032
2120001,45.410854,-73.949284,10033
2120001,45.410986,-73.949261,10034
2120001,45.411140,-73.949238,10035
2120001,45.411165,-73.949203,10036
2120001,45.411221,-73.949151,10037
2120001,45.411229,-73.949146,10038
2120001,45.411238,-73.949149,10039
2120001,45.411285,-73.949177,10040
2120001,45.411325,-73.949231,10041
2120001,45.411325,-73.949231,20002
2120001,45.411328,-73.949236,20003
2120001,45.411329,-73.949247,20004
2120001,45.411338,-73.949336,20005
2120001,45.411338,-73.949348,20006
2120001,45.411333,-73.949358,20007
2120001,45.411297,-73.949409,20008
2120001,45.411291,-73.949414,20009
2120001,45.411282,-73.949415,20010
2120001,45.411210,-73.949402,20011
2120001,45.411205,-73.949399,20012
2120001,45.411200,-73.949396,20013
2120001,45.411143,-73.949326,20014
2120001,45.410878,-73.949373,20015
2120001,45.410657,-73.949306,20016
2120001,45.410639,-73.949292,20017
2120001,45.410645,-73.949425,20018
2120001,45.410524,-73.950398,20019
2120001,45.410496,-73.950654,20020
2120001,45.410476,-73.950750,20021
2120001,45.410524,-73.950752,20022
2120001,45.410624,-73.950778,20023
2120001,45.410785,-73.950805,20024
2120001,45.410882,-73.950806,20025
2120001,45.410966,-73.950795,20026
2120001,45.411045,-73.950746,20027
2120001,45.411135,-73.950670,20028
2120001,45.411254,-73.950581,20029
2120001,45.411355,-73.950530,20030
2120001,45.411370,-73.950531,20031
2120001,45.411378,-73.950549,20032
2120001,45.411387,-73.950626,20033
2120001,45.411413,-73.950792,20034
2120001,45.411439,-73.950983,20035
2120001,45.411453,-73.951048,20036
2120001,45.411466,-73.951072,20037
2120001,45.411475,-73.951148,20038
2120001,45.411491,-73.951260,20039
2120001,45.411519,-73.951392,20040
2120001,45.411519,-73.951563,20041
2120001,45.411515,-73.951581,20042
2120001,45.411506,-73.951595,20043
2120001,45.411425,-73.951672,20044
2120001,45.411325,-73.951762,20045
2120001,45.411225,-73.951838,20046
2120001,45.410819,-73.952204,20047
2120001,45.410399,-73.952557,20048
2120001,45.410323,-73.952622,30002
2120001,45.409311,-73.953470,30003
2120001,45.409295,-73.953475,30004
2120001,45.409282,-73.953448,30005
2120001,45.409086,-73.952871,30006
2120001,45.409019,-73.952680,30007
2120001,45.409005,-73.952639,40002
2120001,45.408997,-73.952605,40003
2120001,45.408985,-73.952578,40004
2120001,45.408902,-73.952577,40005
2120001,45.408574,-73.952382,40006
2120001,45.408283,-73.952197,40007
2120001,45.408231,-73.952097,40008
2120001,45.407885,-73.951905,40009
2120001,45.407795,-73.951866,40010
2120001,45.407782,-73.951859,40011
2120001,45.407742,-73.951840,50002
2120001,45.407714,-73.951829,50003
2120001,45.407670,-73.951871,50004
2120001,45.407608,-73.951994,50005
2120001,45.407427,-73.952389,50006
2120001,45.407272,-73.952683,50007
2120001,45.407081,-73.953014,50008
2120001,45.406983,-73.953203,50009
2120001,45.406874,-73.953407,50010
2120001,45.406837,-73.953484,50011
2120001,45.406800,-73.953548,50012
2120001,45.406785,-73.953592,50013
2120001,45.406759,-73.953714,50014
2120001,45.406758,-73.953811,50015
2120001,45.406775,-73.953945,50016
2120001,45.406791,-73.954006,50017
2120001,45.406835,-73.954105,50018
2120001,45.406889,-73.954208,50019
2120001,45.406978,-73.954387,50020
2120001,45.407058,-73.954555,50021
2120001,45.407165,-73.954812,50022
2120001,45.407272,-73.955041,50023
2120001,45.407362,-73.955221,50024
2120001,45.407373,-73.955245,50025
2120001,45.407370,-73.955254,50026
2120001,45.407306,-73.955421,50027
2120001,45.407251,-73.955548,50028
2120001,45.407206,-73.955664,50029
2120001,45.407200,-73.955677,50030
2120001,45.407142,-73.955793,60002
2120001,45.407096,-73.955880,60003
2120001,45.407032,-73.956036,60004
2120001,45.407012,-73.956065,60005
2120001,45.406987,-73.956111,60006
2120001,45.406984,-73.956117,60007
2120001,45.406979,-73.956121,60008
2120001,45.406933,-73.956160,60009
2120001,45.406864,-73.956208,60010
2120001,45.406690,-73.956387,60011
2120001,45.406580,-73.956464,60012
2120001,45.406510,-73.956513,60013
2120001,45.406437,-73.956578,60014
2120001,45.406371,-73.956629,60015
2120001,45.406316,-73.956656,60016
2120001,45.406207,-73.956719,60017
2120001,45.406124,-73.956757,60018
2120001,45.406024,-73.956795,60019
2120001,45.405951,-73.956820,60020
2120001,45.405850,-73.956845,60021
2120001,45.405723,-73.956857,60022
2120001,45.405621,-73.956869,60023
2120001,45.405518,-73.956855,60024
2120001,45.405406,-73.956816,60025
2120001,45.405287,-73.956748,60026
2120001,45.405211,-73.956694,60027
2120001,45.405154,-73.956626,60028
2120001,45.405081,-73.956521,60029
2120001,45.405008,-73.956390,60030
2120001,45.404904,-73.956192,60031
2120001,45.404811,-73.956018,70002
2120001,45.404632,-73.955670,70003
2120001,45.404588,-73.955580,70004
2120001,45.404551,-73.955501,70005
2120001,45.404515,-73.955410,70006
2120001,45.404478,-73.955305,70007
2120001,45.404451,-73.955213,70008
2120001,45.404423,-73.955094,70009
2120001,45.404406,-73.954963,70010
2120001,45.404380,-73.954705,70011
2120001,45.404372,-73.954474,70012
2120001,45.404342,-73.954130,70013
2120001,45.404337,-73.954068,80002
2120001,45.404311,-73.953892,80003
2120001,45.404285,-73.953740,80004
2120001,45.404260,-73.953630,80005
2120001,45.404224,-73.953514,80006
2120001,45.404225,-73.953481,80007
2120001,45.404250,-73.953472,80008
2120001,45.404330,-73.953474,80009
2120001,45.404571,-73.953451,80010
2120001,45.404724,-73.953414,80011
2120001,45.404850,-73.953402,80012
2120001,45.404994,-73.953378,80013
2120001,45.405120,-73.953353,80014
2120001,45.405230,-73.953341,80015
2120001,45.405311,-73.953340,80016
2120001,45.405387,-73.953305,80017
2120001,45.405398,-73.953298,80018
2120001,45.405800,-73.952743,80019
2120001,45.405912,-73.952588,90002
2120001,45.405976,-73.952487,90003
2120001,45.406230,-73.952029,90004
2120001,45.406284,-73.951928,90005
2120001,45.406301,-73.951879,90006
2120001,45.406329,-73.951826,90007
2120001,45.406336,-73.951808,90008
2120001,45.406344,-73.951771,90009
2120001,45.406362,-73.951672,90010
2120001,45.406381,-73.951532,90011
2120001,45.406390,-73.951406,90012
2120001,45.406392,-73.950958,90013
2120001,45.406343,-73.950947,90014
2120001,45.405848,-73.950841,90015
2120001,45.405583,-73.950776,90016
2120001,45.405200,-73.950682,100002
2120001,45.404975,-73.950617,100003
2120001,45.404904,-73.950591,100004
2120001,45.404753,-73.950564,100005
2120001,45.404197,-73.950508,100006
2120001,45.403963,-73.950494,100007
2120001,45.403819,-73.950480,100008
2120001,45.403648,-73.950466,100009
2120001,45.403604,-73.950465,100010
2120001,45.403431,-73.950451,100011
2120001,45.403268,-73.950424,100012
2120001,45.403255,-73.950415,100013
2120001,45.403246,-73.950397,100014
2120001,45.403180,-73.950075,100015
2120001,45.403175,-73.950053,110002
2120001,45.403104,-73.949759,110003
2120001,45.402822,-73.948428,110004
2120001,45.402803,-73.948350,110005
2120001,45.402768,-73.948119,110006
2120001,45.402741,-73.947989,110007
2120001,45.402734,-73.947890,110008
2120001,45.402706,-73.947772,110009
2120001,45.402698,-73.947668,110010
2120001,45.402689,-73.947617,110011
2120001,45.402681,-73.947472,110012
2120001,45.402683,-73.946740,110013
2120001,45.402693,-73.946562,110014
2120001,45.402680,-73.946178,110015
2120001,45.402669,-73.945849,120002
2120001,45.402653,-73.945323,120003
2120001,45.402663,-73.945141,120004
2120001,45.402664,-73.944693,120005
2120001,45.402692,-73.944509,120006
2120001,45.402767,-73.944206,120007
2120001,45.403081,-73.942941,130002
2120001,45.403080,-73.942941,140001
2120001,45.403140,-73.942699,140002
2120001,45.403177,-73.942409,140003
2120001,45.403196,-73.942233,140004
2120001,45.403215,-73.941812,140005
2120001,45.403234,-73.941643,140006
2120001,45.403253,-73.941500,140007
2120001,45.403272,-73.941409,140008
2120001,45.403291,-73.941328,140009
2120001,45.403328,-73.941226,140010
2120001,45.403355,-73.941100,140011
2120001,45.403382,-73.941022,140012
2120001,45.403500,-73.940590,140013
2120001,45.403517,-73.940567,140014
2120001,45.403539,-73.940585,140015
2120001,45.403602,-73.940679,140016
2120001,45.403641,-73.940789,140017
2120001,45.403650,-73.940909,140018
2120001,45.403651,-73.940975,140019
2120001,45.403650,-73.940984,140020
2120001,45.403647,-73.940990,140021
2120001,45.403620,-73.941041,140022
2120001,45.403614,-73.941047,140023
2120001,45.403608,-73.941051,140024
2120001,45.403561,-73.941063,140025
2120001,45.403441,-73.941062,140026
2120002,45.403441,-73.941062,10001
2120002,45.403428,-73.941062,10002
2120002,45.403404,-73.941127,10003
2120002,45.403377,-73.941256,10004
2120002,45.403341,-73.941355,10005
2120002,45.403323,-73.941432,10006
2120002,45.403305,-73.941519,10007
2120002,45.403287,-73.941656,10008
2120002,45.403269,-73.941820,10009
2120002,45.403249,-73.942241,10010
2120002,45.403230,-73.942422,10011
2120002,45.403192,-73.942719,10012
2120002,45.402745,-73.944528,10013
2120002,45.402718,-73.944700,10014
2120002,45.402716,-73.945147,10015
2120002,45.402709,-73.945267,10016
2120002,45.402706,-73.945324,20002
2120002,45.402722,-73.945846,20003
2120002,45.402746,-73.946564,20004
2120002,45.402736,-73.946744,20005
2120002,45.402734,-73.947468,20006
2120002,45.402735,-73.947501,20007
2120002,45.402742,-73.947606,30002
2120002,45.402759,-73.947753,30003
2120002,45.402785,-73.947871,30004
2120002,45.402795,-73.947973,30005
2120002,45.402820,-73.948100,30006
2120002,45.402856,-73.948331,30007
2120002,45.402873,-73.948406,30008
2120002,45.403156,-73.949736,30009
2120002,45.403227,-73.950031,30010
2120002,45.403272,-73.950252,30011
2120002,45.403297,-73.950377,40002
2120002,45.403376,-73.950927,40003
2120002,45.403438,-73.951246,40004
2120002,45.403473,-73.951399,40005
2120002,45.403552,-73.951823,40006
2120002,45.403588,-73.951998,40007
2120002,45.403605,-73.952061,40008
2120002,45.403648,-73.952199,40009
2120002,45.403736,-73.952402,40010
2120002,45.403770,-73.952476,40011
2120002,45.403869,-73.952644,40012
2120002,45.403895,-73.952692,50002
2120002,45.403949,-73.952770,50003
2120002,45.404120,-73.953173,50004
2120002,45.404136,-73.953217,50005
2120002,45.404182,-73.953298,50006
2120002,45.404209,-73.953375,50007
2120002,45.404271,-73.953479,50008
2120002,45.404309,-73.953601,50009
2120002,45.404337,-73.953718,50010
2120002,45.404364,-73.953875,50011
2120002,45.404390,-73.954056,50012
2120002,45.404425,-73.954468,50013
2120002,45.404425,-73.954470,50014
2120002,45.404433,-73.954698,60002
2120002,45.404459,-73.954951,60003
2120002,45.404476,-73.955074,60004
2120002,45.404501,-73.955186,60005
2120002,45.404528,-73.955275,60006
2120002,45.404562,-73.955375,60007
2120002,45.404597,-73.955462,60008
2120002,45.404632,-73.955537,60009
2120002,45.404677,-73.955626,60010
2120002,45.404854,-73.955972,60011
2120002,45.404979,-73.956208,60012
2120002,45.404980,-73.956208,70001
2120002,45.405051,-73.956343,70002
2120002,45.405121,-73.956470,70003
2120002,45.405190,-73.956568,70004
2120002,45.405244,-73.956632,70005
2120002,45.405309,-73.956678,70006
2120002,45.405423,-73.956741,70007
2120002,45.405527,-73.956780,70008
2120002,45.405622,-73.956793,70009
2120002,45.405719,-73.956781,70010
2120002,45.405843,-73.956770,70011
2120002,45.405940,-73.956745,70012
2120002,45.406011,-73.956721,70013
2120002,45.406109,-73.956684,70014
2120002,45.406189,-73.956647,70015
2120002,45.406297,-73.956584,70016
2120002,45.406348,-73.956559,70017
2120002,45.406410,-73.956511,70018
2120002,45.406483,-73.956448,70019
2120002,45.406556,-73.956396,70020
2120002,45.406661,-73.956323,70021
2120002,45.406834,-73.956144,70022
2120002,45.406906,-73.956093,70023
2120002,45.406947,-73.956059,70024
2120002,45.406972,-73.956012,70025
2120002,45.406990,-73.955986,70026
2120002,45.407051,-73.955838,70027
2120002,45.407055,-73.955831,70028
2120002,45.407098,-73.955747,80002
2120002,45.407159,-73.955623,80003
2120002,45.407205,-73.955509,80004
2120002,45.407259,-73.955382,80005
2120002,45.407319,-73.955225,80006
2120002,45.407242,-73.955070,80007
2120002,45.407135,-73.954839,80008
2120002,45.407028,-73.954583,80009
2120002,45.406948,-73.954416,80010
2120002,45.406859,-73.954237,80011
2120002,45.406805,-73.954134,80012
2120002,45.406760,-73.954029,80013
2120002,45.406740,-73.953960,80014
2120002,45.406723,-73.953814,80015
2120002,45.406723,-73.953707,80016
2120002,45.406752,-73.953574,80017
2120002,45.406772,-73.953518,80018
2120002,45.406808,-73.953453,80019
2120002,45.406829,-73.953410,80020
2120002,45.406844,-73.953377,90002
2120002,45.406953,-73.953173,90003
2120002,45.407053,-73.952983,90004
2120002,45.407243,-73.952652,90005
